"","latitude","longitude","date","gdd","ppet","accumulatedGdd","accumulatedPpet","pet.amount","accumulatedPrecipitation.amount","accumulatedPet.amount"
"220",9.713951,76.682596,"2016-08-07",18.4800004959106,0,4318.70500183105,NA,3.7589107602172,1029.91113243997,1143.04149346402
"221",9.713951,76.682596,"2016-08-08",18.8749990463257,0,4337.58000087738,NA,4.52804997827034,1029.91113243997,1147.56954344229
"222",9.713951,76.682596,"2016-08-09",18.9049997329712,0.11088921405588,4356.48500061035,NA,4.30860488075859,1030.38891024888,1151.87814832305
"223",9.713951,76.682596,"2016-08-10",18.7350006103516,0,4375.2200012207,NA,4.40902662248421,1030.38891024888,1156.28717494553
"224",9.713951,76.682596,"2016-08-11",18.7699995040894,0,4393.99000072479,NA,4.50766169829149,1030.38891024888,1160.79483664382
"225",9.713951,76.682596,"2016-08-12",18.9099998474121,0.611187639984604,4412.9000005722,NA,4.37400016307133,1033.06224508584,1165.16883680689
"226",9.713951,76.682596,"2016-08-13",18.960000038147,0,4431.86000061035,NA,4.18092470985703,1033.06224508584,1169.34976151675
"227",9.713951,76.682596,"2016-08-14",18.3949995040894,0,4450.25500011444,NA,3.93633705837272,1033.06224508584,1173.28609857512
"228",9.713951,76.682596,"2016-08-15",18.5799999237061,0,4468.83500003815,NA,4.06925687818056,1033.06224508584,1177.3553554533
"229",9.713951,76.682596,"2016-08-16",18.3100004196167,0,4487.14500045776,NA,4.22167390091324,1033.06224508584,1181.57702935422
"230",9.713951,76.682596,"2016-08-17",18.3900003433228,0,4505.53500080109,NA,4.18444585294374,1033.06224508584,1185.76147520716
"231",9.713951,76.682596,"2016-08-18",18.5799999237061,0.107852338536657,4524.11500072479,NA,4.22388178674026,1033.51780061424,1189.9853569939
"232",9.713951,76.682596,"2016-08-19",18.6249990463257,0,4542.73999977112,NA,4.50627067836118,1033.51780061424,1194.49162767226
"233",9.713951,76.682596,"2016-08-20",18.8350009918213,0,4561.57500076294,NA,4.41092661988825,1033.51780061424,1198.90255429215
"234",9.713951,76.682596,"2016-08-21",19.0499992370605,0,4580.625,NA,4.6205388453748,1033.51780061424,1203.52309313753
"235",9.713951,76.682596,"2016-08-22",19.0600004196167,0,4599.68500041962,NA,4.47340140705164,1033.51780061424,1207.99649454458
"236",9.713951,76.682596,"2016-08-23",19.5000009536743,1.26506083675807,4619.18500137329,NA,4.41671510859772,1039.10521392524,1212.41320965318
"237",9.713951,76.682596,"2016-08-24",19.0199995040894,0,4638.20500087738,NA,4.54815970267122,1039.10521392524,1216.96136935585
"238",9.713951,76.682596,"2016-08-25",18.3049993515015,0.576374583861677,4656.51000022888,NA,3.85551755821235,1041.32743625343,1220.81688691406
"239",9.713951,76.682596,"2016-08-26",18.0249996185303,1.47433499423789,4674.53499984741,NA,3.77771457392912,1046.89705304801,1224.59460148799
"240",9.713951,76.682596,"2016-08-27",18.0649995803833,0.68736466436223,4692.5999994278,NA,3.38954718798604,1049.22690801322,1227.98414867597
"241",9.713951,76.682596,"2016-08-28",18.5249996185303,0.703775269355354,4711.12499904633,NA,4.00853983520063,1052.04801921546,1231.99268851117
"242",9.713951,76.682596,"2016-08-29",18.5300006866455,0.0812428646954522,4729.65499973297,NA,4.10292454010549,1052.38135255873,1236.09561305128
"243",9.713951,76.682596,"2016-08-30",17.25,0.412238040580459,4746.90499973297,NA,3.05018098313804,1053.63875319064,1239.14579403442
"244",9.713951,76.682596,"2016-08-31",17.4250001907349,0.133680193136633,4764.32999992371,NA,3.56577026719732,1054.11542604864,1242.71156430162
"245",9.713951,76.682596,"2016-09-01",17.4549999237061,0,4781.78499984741,NA,3.3258565227295,1054.11542604864,1246.03742082434
"246",9.713951,76.682596,"2016-09-02",17.0250005722046,0,4798.81000041962,NA,2.9760206021454,1054.11542604864,1249.01344142649
"247",9.713951,76.682596,"2016-09-03",17.625,0,4816.43500041962,NA,3.66540672115268,1054.11542604864,1252.67884814764
"248",9.713951,76.682596,"2016-09-04",17.9949998855591,0.247914847513101,4834.43000030518,NA,3.85887244747133,1055.07209782302,1256.53772059511
"249",9.713951,76.682596,"2016-09-05",18.2749996185303,0,4852.70499992371,NA,4.57484403128217,1055.07209782302,1261.1125646264
"250",9.713951,76.682596,"2016-09-06",18.3500003814697,0,4871.05500030518,NA,4.53525490504749,1055.07209782302,1265.64781953144
"251",9.713951,76.682596,"2016-09-07",17.9250001907349,0,4888.98000049591,NA,5.36372551116417,1055.07209782302,1271.01154504261
"252",9.713951,76.682596,"2016-09-08",17.6450004577637,0,4906.62500095367,NA,5.05235859281688,1055.07209782302,1276.06390363543
"253",9.713951,76.682596,"2016-09-09",17.8699998855591,0,4924.49500083923,NA,4.47177984197542,1055.07209782302,1280.5356834774
